"PERMNO","date","ticker","PRC"
43449,20121119,"MCD",85.04
43449,20121120,"MCD",85.68
43449,20121121,"MCD",86.01
43449,20121123,"MCD",87.05
43449,20121126,"MCD",86.24
43449,20121127,"MCD",85.92
43449,20121128,"MCD",86.52
43449,20121129,"MCD",86.49
43449,20121130,"MCD",87.04
43449,20121203,"MCD",87.06
43449,20121204,"MCD",87.2
43449,20121205,"MCD",86.97
43449,20121206,"MCD",88.09
43449,20121207,"MCD",88.48
43449,20121210,"MCD",89.41
43449,20121211,"MCD",89.62
43449,20121212,"MCD",89.3077
43449,20121213,"MCD",89.17
43449,20121214,"MCD",88.88
43449,20121217,"MCD",89.91
43449,20121218,"MCD",90.52
43449,20121219,"MCD",89.71
43449,20121220,"MCD",90.04
43449,20121221,"MCD",90.18
43449,20121224,"MCD",89.29
43449,20121226,"MCD",88.74
43449,20121227,"MCD",88.72
43449,20121228,"MCD",87.58
43449,20121231,"MCD",88.21
43449,20130102,"MCD",90.12
43449,20130103,"MCD",90.63
43449,20130104,"MCD",89.8487
43449,20130107,"MCD",90.91
43449,20130108,"MCD",90.94
43449,20130109,"MCD",90.81
43449,20130110,"MCD",91.4
43449,20130111,"MCD",91.73
43449,20130114,"MCD",91.53
43449,20130115,"MCD",91.51
43449,20130116,"MCD",91.1
43449,20130117,"MCD",91.76
43449,20130118,"MCD",92.26
43449,20130122,"MCD",92.95
43449,20130123,"MCD",93.48
43449,20130124,"MCD",93.31
43449,20130125,"MCD",93.72
43449,20130128,"MCD",94.36
43449,20130129,"MCD",94.92
43449,20130130,"MCD",94.67
43449,20130131,"MCD",95.29
43449,20130201,"MCD",95.95
43449,20130204,"MCD",94.6
43449,20130205,"MCD",94.91
43449,20130206,"MCD",95.07
43449,20130207,"MCD",94.63
43449,20130208,"MCD",94.87
43449,20130211,"MCD",95.17
43449,20130212,"MCD",95.1
43449,20130213,"MCD",94
43449,20130214,"MCD",93.56
43449,20130215,"MCD",93.9
43449,20130219,"MCD",93.85
43449,20130220,"MCD",93.91
43449,20130221,"MCD",94.14
43449,20130222,"MCD",95.25
43449,20130225,"MCD",96.14
43449,20130226,"MCD",96.22
43449,20130227,"MCD",95.73
43449,20130228,"MCD",95.9
43449,20130301,"MCD",95.68
43449,20130304,"MCD",95.07
43449,20130305,"MCD",95.81
43449,20130306,"MCD",96.81
43449,20130307,"MCD",97.09
43449,20130308,"MCD",98.71
43449,20130311,"MCD",98.89
43449,20130312,"MCD",98.76
43449,20130313,"MCD",99.38
43449,20130314,"MCD",99.31
43449,20130315,"MCD",99.67
43449,20130318,"MCD",98.57
43449,20130319,"MCD",98.4
43449,20130320,"MCD",98.77
43449,20130321,"MCD",98.53
43449,20130322,"MCD",99.27
43449,20130325,"MCD",98.24
43449,20130326,"MCD",98.5
43449,20130327,"MCD",98.9
43449,20130328,"MCD",99.69
43449,20130401,"MCD",99.05
43449,20130402,"MCD",100.26
43449,20130403,"MCD",99.25
43449,20130404,"MCD",100.63
43449,20130405,"MCD",101.42
43449,20130408,"MCD",101.5
43449,20130409,"MCD",101.06
43449,20130410,"MCD",101.49
43449,20130411,"MCD",101.99
43449,20130412,"MCD",103.59
43449,20130415,"MCD",102.15
43449,20130416,"MCD",103.04
43449,20130417,"MCD",102.54
43449,20130418,"MCD",101.91
43449,20130419,"MCD",99.92
43449,20130422,"MCD",99.32
43449,20130423,"MCD",99.76
43449,20130424,"MCD",101.02
43449,20130425,"MCD",100.94
43449,20130426,"MCD",100.89
43449,20130429,"MCD",102.18
43449,20130430,"MCD",102.14
43449,20130501,"MCD",101.38
43449,20130502,"MCD",102.06
43449,20130503,"MCD",102.92
43449,20130506,"MCD",102.07
43449,20130507,"MCD",102.29
43449,20130508,"MCD",100.95
43449,20130509,"MCD",99.69
43449,20130510,"MCD",100.2
43449,20130513,"MCD",100.38
43449,20130514,"MCD",101.2
43449,20130515,"MCD",101.95
43449,20130516,"MCD",101.12
43449,20130517,"MCD",101.54
43449,20130520,"MCD",101.54
43449,20130521,"MCD",102.14
43449,20130522,"MCD",101.74
43449,20130523,"MCD",101.03
43449,20130524,"MCD",100.29
43449,20130528,"MCD",101.24
43449,20130529,"MCD",99.05
43449,20130530,"MCD",97.07
43449,20130531,"MCD",96.57
43449,20130603,"MCD",97.96
43449,20130604,"MCD",98.37
43449,20130605,"MCD",96.42
43449,20130606,"MCD",96.68
43449,20130607,"MCD",98.28
43449,20130610,"MCD",99.53
43449,20130611,"MCD",98.23
43449,20130612,"MCD",98.24
43449,20130613,"MCD",98.88
43449,20130614,"MCD",98.42
43449,20130617,"MCD",98.74
43449,20130618,"MCD",99.75
43449,20130619,"MCD",98.81
43449,20130620,"MCD",96.79
43449,20130621,"MCD",97.23
43449,20130624,"MCD",97.29
43449,20130625,"MCD",97.52
43449,20130626,"MCD",98.84
43449,20130627,"MCD",99.65
43449,20130628,"MCD",99
43449,20130701,"MCD",99.82
43449,20130702,"MCD",99.93
43449,20130703,"MCD",100.35
43449,20130705,"MCD",99.86
43449,20130708,"MCD",99.88
43449,20130709,"MCD",99.99
43449,20130710,"MCD",99.98
43449,20130711,"MCD",100.79
43449,20130712,"MCD",101.58
43449,20130715,"MCD",100.75
43449,20130716,"MCD",100.88
43449,20130717,"MCD",100.1
43449,20130718,"MCD",100.18
43449,20130719,"MCD",100.27
43449,20130722,"MCD",97.58
43449,20130723,"MCD",96.76
43449,20130724,"MCD",96.66
43449,20130725,"MCD",97.49
43449,20130726,"MCD",98.03
43449,20130729,"MCD",97.87
43449,20130730,"MCD",98.37
43449,20130731,"MCD",98.08
43449,20130801,"MCD",99
43449,20130802,"MCD",99.2
43449,20130805,"MCD",99.31
43449,20130806,"MCD",98.69
43449,20130807,"MCD",98.33
43449,20130808,"MCD",98.04
43449,20130809,"MCD",97.62
43449,20130812,"MCD",97.04
43449,20130813,"MCD",96.45
43449,20130814,"MCD",96.11
43449,20130815,"MCD",95.39
43449,20130816,"MCD",95.03
43449,20130819,"MCD",95.48
43449,20130820,"MCD",95.5
43449,20130821,"MCD",95.11
43449,20130822,"MCD",95.46
43449,20130823,"MCD",95.13
43449,20130826,"MCD",95.31
43449,20130827,"MCD",94.84
43449,20130828,"MCD",96.08
43449,20130829,"MCD",94.86
43449,20130830,"MCD",94.36
43449,20130903,"MCD",94.52
43449,20130904,"MCD",95.16
43449,20130905,"MCD",95.66
43449,20130906,"MCD",96.26
43449,20130909,"MCD",96.45
43449,20130910,"MCD",96.89
43449,20130911,"MCD",97.46
43449,20130912,"MCD",97.18
43449,20130913,"MCD",97.35
43449,20130916,"MCD",97.71
43449,20130917,"MCD",97.92
43449,20130918,"MCD",98.7
43449,20130919,"MCD",97.92
43449,20130920,"MCD",96.9
43449,20130923,"MCD",97.28
43449,20130924,"MCD",97.78
43449,20130925,"MCD",97.62
43449,20130926,"MCD",98.19
43449,20130927,"MCD",97.12
43449,20130930,"MCD",96.21
43449,20131001,"MCD",96.13
43449,20131002,"MCD",95.28
43449,20131003,"MCD",94.67
43449,20131004,"MCD",94.7
43449,20131007,"MCD",94.36
43449,20131008,"MCD",93.94
43449,20131009,"MCD",93.27
43449,20131010,"MCD",94.44
43449,20131011,"MCD",94.74
43449,20131014,"MCD",94.72
43449,20131015,"MCD",93.8
43449,20131016,"MCD",95.22
43449,20131017,"MCD",95.47
43449,20131018,"MCD",95.2
43449,20131021,"MCD",94.59
43449,20131022,"MCD",95.12
43449,20131023,"MCD",94.21
43449,20131024,"MCD",94.68
43449,20131025,"MCD",94.78
43449,20131028,"MCD",95.37
43449,20131029,"MCD",96.05
43449,20131030,"MCD",96.03
43449,20131031,"MCD",96.52
43449,20131101,"MCD",97.24
43449,20131104,"MCD",97.31
43449,20131105,"MCD",97.41
43449,20131106,"MCD",97.9
43449,20131107,"MCD",97.2
43449,20131108,"MCD",97.01
43449,20131111,"MCD",97.09
43449,20131112,"MCD",97.66
43449,20131113,"MCD",98.11
43449,20131114,"MCD",97.56
43449,20131115,"MCD",96.92
43449,20131118,"MCD",97.65
43449,20131119,"MCD",97.98
43449,20131120,"MCD",97.54
43449,20131121,"MCD",97.7
43449,20131122,"MCD",98.27
43449,20131125,"MCD",98.92
43449,20131126,"MCD",98.2
43449,20131127,"MCD",97.06
43449,20131129,"MCD",97.37
43449,20131202,"MCD",96.51
43449,20131203,"MCD",96.38
43449,20131204,"MCD",95.71
43449,20131205,"MCD",95.43
43449,20131206,"MCD",96.8
43449,20131209,"MCD",95.72
43449,20131210,"MCD",95.43
43449,20131211,"MCD",95.26
43449,20131212,"MCD",94.1
43449,20131213,"MCD",94.44
43449,20131216,"MCD",95.45
43449,20131217,"MCD",94.38
43449,20131218,"MCD",95.93
43449,20131219,"MCD",95.14
43449,20131220,"MCD",96.51
43449,20131223,"MCD",96.3
43449,20131224,"MCD",96.54
43449,20131226,"MCD",96.84
43449,20131227,"MCD",96.91
43449,20131230,"MCD",97.01
43449,20131231,"MCD",97.03
43449,20140102,"MCD",96.41
43449,20140103,"MCD",96.54
43449,20140106,"MCD",95.85
43449,20140107,"MCD",96.38
43449,20140108,"MCD",95.41
43449,20140109,"MCD",95.46
43449,20140110,"MCD",95.8
43449,20140113,"MCD",94.83
43449,20140114,"MCD",95.22
43449,20140115,"MCD",95.46
43449,20140116,"MCD",96.06
43449,20140117,"MCD",94.93
43449,20140121,"MCD",95.08
43449,20140122,"MCD",94.88
43449,20140123,"MCD",95.32
43449,20140124,"MCD",94.43
43449,20140127,"MCD",94.07
43449,20140128,"MCD",94.18
43449,20140129,"MCD",93.15
43449,20140130,"MCD",93.8
43449,20140131,"MCD",94.17
43449,20140203,"MCD",93.02
43449,20140204,"MCD",93.09
43449,20140205,"MCD",93.58
43449,20140206,"MCD",94.94
43449,20140207,"MCD",95.92
43449,20140210,"MCD",94.86
43449,20140211,"MCD",95.34
43449,20140212,"MCD",94.89
43449,20140213,"MCD",95.46
43449,20140214,"MCD",95.78
43449,20140218,"MCD",96.02
43449,20140219,"MCD",95.55
43449,20140220,"MCD",95.75
43449,20140221,"MCD",96.45
43449,20140224,"MCD",96.5
43449,20140225,"MCD",96.62
43449,20140226,"MCD",95.89
43449,20140227,"MCD",95.08
43449,20140228,"MCD",95.15
43449,20140303,"MCD",94.32
43449,20140304,"MCD",94.98
43449,20140305,"MCD",95.02
43449,20140306,"MCD",95.58
43449,20140307,"MCD",95.5
43449,20140310,"MCD",95.2
43449,20140311,"MCD",98.78
43449,20140312,"MCD",98.71
43449,20140313,"MCD",97.37
43449,20140314,"MCD",97.58
43449,20140317,"MCD",97.6
43449,20140318,"MCD",97.31
43449,20140319,"MCD",96.1
43449,20140320,"MCD",96.6
43449,20140321,"MCD",95.47
43449,20140324,"MCD",96.18
43449,20140325,"MCD",95.91
43449,20140326,"MCD",95.84
43449,20140327,"MCD",96.16
43449,20140328,"MCD",97.24
43449,20140331,"MCD",98.03
43449,20140401,"MCD",97.9
43449,20140402,"MCD",97.59
43449,20140403,"MCD",97.66
43449,20140404,"MCD",97.87
43449,20140407,"MCD",97.01
43449,20140408,"MCD",98.08
43449,20140409,"MCD",98.35
43449,20140410,"MCD",99.43
43449,20140411,"MCD",99.29
43449,20140414,"MCD",100.11
43449,20140415,"MCD",100.83
43449,20140416,"MCD",100.83
43449,20140417,"MCD",100.25
43449,20140421,"MCD",99.67
43449,20140422,"MCD",99.32
43449,20140423,"MCD",99.13
43449,20140424,"MCD",99.84
43449,20140425,"MCD",100.73
43449,20140428,"MCD",100.31
43449,20140429,"MCD",101.5
43449,20140430,"MCD",101.38
43449,20140501,"MCD",100.96
43449,20140502,"MCD",101.43
43449,20140505,"MCD",101.14
43449,20140506,"MCD",100.95
43449,20140507,"MCD",101.96
43449,20140508,"MCD",101.95
43449,20140509,"MCD",102.93
43449,20140512,"MCD",102.86
43449,20140513,"MCD",103.53
43449,20140514,"MCD",103.03
43449,20140515,"MCD",102.5
43449,20140516,"MCD",103.14
43449,20140519,"MCD",102.09
43449,20140520,"MCD",101.53
43449,20140521,"MCD",102.56
43449,20140522,"MCD",102.45
43449,20140523,"MCD",102
43449,20140527,"MCD",102.36
43449,20140528,"MCD",101.3
43449,20140529,"MCD",101.34
43449,20140530,"MCD",101.43
43449,20140602,"MCD",102.03
43449,20140603,"MCD",101.45
43449,20140604,"MCD",102.44
43449,20140605,"MCD",102.45
43449,20140606,"MCD",101.96
43449,20140609,"MCD",101.38
43449,20140610,"MCD",100.88
43449,20140611,"MCD",100.42
43449,20140612,"MCD",99.76
43449,20140613,"MCD",100.49
43449,20140616,"MCD",101.1
43449,20140617,"MCD",101.27
43449,20140618,"MCD",101.35
43449,20140619,"MCD",101.91
43449,20140620,"MCD",101.92
43449,20140623,"MCD",101.91
43449,20140624,"MCD",101.47
43449,20140625,"MCD",101.61
43449,20140626,"MCD",101.51
43449,20140627,"MCD",101.46
43449,20140630,"MCD",100.74
43449,20140701,"MCD",101
43449,20140702,"MCD",100.53
43449,20140703,"MCD",100.98
43449,20140707,"MCD",100.17
43449,20140708,"MCD",100.09
43449,20140709,"MCD",101.07
43449,20140710,"MCD",100.58
43449,20140711,"MCD",100.37
43449,20140714,"MCD",100.47
43449,20140715,"MCD",100.3
43449,20140716,"MCD",99.27
43449,20140717,"MCD",98.37
43449,20140718,"MCD",98.99
43449,20140721,"MCD",97.55
43449,20140722,"MCD",96.27
43449,20140723,"MCD",95.35
43449,20140724,"MCD",95.35
43449,20140725,"MCD",95.72
43449,20140728,"MCD",95.78
43449,20140729,"MCD",95.82
43449,20140730,"MCD",95.95
43449,20140731,"MCD",94.56
43449,20140801,"MCD",94.3
43449,20140804,"MCD",94.31
43449,20140805,"MCD",93.43
43449,20140806,"MCD",93.47
43449,20140807,"MCD",93.31
43449,20140808,"MCD",93.55
43449,20140811,"MCD",93.53
43449,20140812,"MCD",93.56
43449,20140813,"MCD",93.96
43449,20140814,"MCD",93.66
43449,20140815,"MCD",93.79
43449,20140818,"MCD",94.25
43449,20140819,"MCD",94.45
43449,20140820,"MCD",94.19
43449,20140821,"MCD",94.53
43449,20140822,"MCD",94.45
43449,20140825,"MCD",94.44
43449,20140826,"MCD",94.11
43449,20140827,"MCD",94.65
43449,20140828,"MCD",94.14
43449,20140829,"MCD",93.72
43449,20140902,"MCD",92.8
43449,20140903,"MCD",93.14
43449,20140904,"MCD",93.01
43449,20140905,"MCD",93.07
43449,20140908,"MCD",92.5
43449,20140909,"MCD",91.09
43449,20140910,"MCD",93
43449,20140911,"MCD",92.96
43449,20140912,"MCD",93.34
43449,20140915,"MCD",93.47
43449,20140916,"MCD",93.75
43449,20140917,"MCD",93.53
43449,20140918,"MCD",93.48
43449,20140919,"MCD",94.36
43449,20140922,"MCD",93.93
43449,20140923,"MCD",93.51
43449,20140924,"MCD",95
43449,20140925,"MCD",94.16
43449,20140926,"MCD",94.7
43449,20140929,"MCD",96.22
43449,20140930,"MCD",94.81
43449,20141001,"MCD",94.19
43449,20141002,"MCD",94.12
43449,20141003,"MCD",94.86
43449,20141006,"MCD",93.84
43449,20141007,"MCD",92.81
43449,20141008,"MCD",93.83
43449,20141009,"MCD",92.72
43449,20141010,"MCD",92.3
43449,20141013,"MCD",90.73
43449,20141014,"MCD",91.1
43449,20141015,"MCD",90.44
43449,20141016,"MCD",89.91
43449,20141017,"MCD",91.04
43449,20141020,"MCD",91.59
43449,20141021,"MCD",91.01
43449,20141022,"MCD",90.94
43449,20141023,"MCD",91.02
43449,20141024,"MCD",91.67
43449,20141027,"MCD",92.01
43449,20141028,"MCD",92.6
43449,20141029,"MCD",92.73
43449,20141030,"MCD",93.38
43449,20141031,"MCD",93.73
43449,20141103,"MCD",93.61
43449,20141104,"MCD",94.47
43449,20141105,"MCD",94.64
43449,20141106,"MCD",94.66
43449,20141107,"MCD",95.1
43449,20141110,"MCD",95.11
43449,20141111,"MCD",95.14
43449,20141112,"MCD",95.33
43449,20141113,"MCD",95.48
43449,20141114,"MCD",96.21
43449,20141117,"MCD",95.97
43449,20141118,"MCD",96.41
43449,20141119,"MCD",96.56
43449,20141120,"MCD",96.64
43449,20141121,"MCD",96.68
43449,20141124,"MCD",97.17
43449,20141125,"MCD",97
43449,20141126,"MCD",96.22
43449,20141128,"MCD",96.81
43449,20141201,"MCD",95.78
43449,20141202,"MCD",95.11
43449,20141203,"MCD",95.5
43449,20141204,"MCD",95.66
43449,20141205,"MCD",96.31
43449,20141208,"MCD",92.61
43449,20141209,"MCD",91.36
43449,20141210,"MCD",90
43449,20141211,"MCD",90.97
43449,20141212,"MCD",90.62
43449,20141215,"MCD",88.46
43449,20141216,"MCD",88.72
43449,20141217,"MCD",91.65
43449,20141218,"MCD",93.67
43449,20141219,"MCD",93.22
43449,20141222,"MCD",93.89
43449,20141223,"MCD",94.22
43449,20141224,"MCD",93.83
43449,20141226,"MCD",94.78
43449,20141229,"MCD",95.04
43449,20141230,"MCD",94.25
43449,20141231,"MCD",93.7
43449,20150102,"MCD",93.26
43449,20150105,"MCD",92.23
43449,20150106,"MCD",92.4
43449,20150107,"MCD",94.01
43449,20150108,"MCD",94.36
43449,20150109,"MCD",93.21
43449,20150112,"MCD",93.01
43449,20150113,"MCD",92.83
43449,20150114,"MCD",91.54
43449,20150115,"MCD",91.38
43449,20150116,"MCD",91.49
43449,20150120,"MCD",90.8
43449,20150121,"MCD",90.34
43449,20150122,"MCD",90.89
43449,20150123,"MCD",89.56
43449,20150126,"MCD",90.67
43449,20150127,"MCD",89.57
43449,20150128,"MCD",88.78
43449,20150129,"MCD",93.27
43449,20150130,"MCD",92.44
43449,20150202,"MCD",92.51
43449,20150203,"MCD",93.92
43449,20150204,"MCD",94.05
43449,20150205,"MCD",94.34
43449,20150206,"MCD",93.99
43449,20150209,"MCD",92.72
43449,20150210,"MCD",94.02
43449,20150211,"MCD",94.21
43449,20150212,"MCD",95.09
43449,20150213,"MCD",95.65
43449,20150217,"MCD",94.35
43449,20150218,"MCD",94.58
43449,20150219,"MCD",94.19
43449,20150220,"MCD",94.19
43449,20150223,"MCD",94.31
43449,20150224,"MCD",94.98
43449,20150225,"MCD",98.66
43449,20150226,"MCD",99.51
43449,20150227,"MCD",98.9
43449,20150302,"MCD",100
43449,20150303,"MCD",99.74
43449,20150304,"MCD",100.25
43449,20150305,"MCD",99.11
43449,20150306,"MCD",97.13
43449,20150309,"MCD",97.71
43449,20150310,"MCD",96.29
43449,20150311,"MCD",94.96
43449,20150312,"MCD",96.25
43449,20150313,"MCD",96.35
43449,20150316,"MCD",97.15
43449,20150317,"MCD",96.17
43449,20150318,"MCD",97
43449,20150319,"MCD",95.98
43449,20150320,"MCD",97.05
43449,20150323,"MCD",98.62
43449,20150324,"MCD",99.36
43449,20150325,"MCD",98.14
43449,20150326,"MCD",97.64
43449,20150327,"MCD",96.96
43449,20150330,"MCD",97.88
43449,20150331,"MCD",97.44
43449,20150401,"MCD",96.29
43449,20150402,"MCD",95.83
43449,20150406,"MCD",96.28
43449,20150407,"MCD",96.35
43449,20150408,"MCD",96.85
43449,20150409,"MCD",96.55
43449,20150410,"MCD",97.8
43449,20150413,"MCD",97.44
43449,20150414,"MCD",97.58
43449,20150415,"MCD",96.44
43449,20150416,"MCD",95.63
43449,20150417,"MCD",94.88
43449,20150420,"MCD",96.18
43449,20150421,"MCD",94.87
43449,20150422,"MCD",97.84
43449,20150423,"MCD",97
43449,20150424,"MCD",98.74
43449,20150427,"MCD",96.44
43449,20150428,"MCD",96.83
43449,20150429,"MCD",97.02
43449,20150430,"MCD",96.55
43449,20150501,"MCD",97.8
43449,20150504,"MCD",96.13
43449,20150505,"MCD",96.13
43449,20150506,"MCD",96.39
43449,20150507,"MCD",96.78
43449,20150508,"MCD",98.23
43449,20150511,"MCD",97.51
43449,20150512,"MCD",97.95
43449,20150513,"MCD",97.35
43449,20150514,"MCD",97.71
43449,20150515,"MCD",98.04
43449,20150518,"MCD",98.02
43449,20150519,"MCD",100.68
43449,20150520,"MCD",100.11
43449,20150521,"MCD",99.28
43449,20150522,"MCD",98.99
43449,20150526,"MCD",98.46
43449,20150527,"MCD",98.66
43449,20150528,"MCD",96.48
43449,20150529,"MCD",95.93
43449,20150601,"MCD",96.22
43449,20150602,"MCD",96.29
43449,20150603,"MCD",96.52
43449,20150604,"MCD",96.31
43449,20150605,"MCD",95.54
43449,20150608,"MCD",95.32
43449,20150609,"MCD",94.73
43449,20150610,"MCD",95.3
43449,20150611,"MCD",95.59
43449,20150612,"MCD",95.06
43449,20150615,"MCD",94.3
43449,20150616,"MCD",94.63
43449,20150617,"MCD",95.22
43449,20150618,"MCD",96.17
43449,20150619,"MCD",96.08
43449,20150622,"MCD",96.87
43449,20150623,"MCD",97.18
43449,20150624,"MCD",96.64
43449,20150625,"MCD",95.79
43449,20150626,"MCD",97.29
43449,20150629,"MCD",95.44
43449,20150630,"MCD",95.07
43449,20150701,"MCD",95.76
43449,20150702,"MCD",96.17
43449,20150706,"MCD",95.65
43449,20150707,"MCD",96.68
43449,20150708,"MCD",95.84
43449,20150709,"MCD",96.49
43449,20150710,"MCD",97.65
43449,20150713,"MCD",98.43
43449,20150714,"MCD",98.78
43449,20150715,"MCD",99.07
43449,20150716,"MCD",97.86
43449,20150717,"MCD",97.5
43449,20150720,"MCD",97.49
43449,20150721,"MCD",97.32
43449,20150722,"MCD",97.58
43449,20150723,"MCD",97.09
43449,20150724,"MCD",96.1
43449,20150727,"MCD",96.04
43449,20150728,"MCD",97.33
43449,20150729,"MCD",98.21
43449,20150730,"MCD",99.17
43449,20150731,"MCD",99.86
43449,20150803,"MCD",99.42
43449,20150804,"MCD",99.14
43449,20150805,"MCD",99.8
43449,20150806,"MCD",99.35
43449,20150807,"MCD",98.92
43449,20150810,"MCD",99.39
43449,20150811,"MCD",98.81
43449,20150812,"MCD",98.28
43449,20150813,"MCD",99.37
43449,20150814,"MCD",99.27
43449,20150817,"MCD",100.66
43449,20150818,"MCD",100.76
43449,20150819,"MCD",101.1
43449,20150820,"MCD",99.76
43449,20150821,"MCD",97.13
43449,20150824,"MCD",92.87
43449,20150825,"MCD",91.21
43449,20150826,"MCD",95.15
43449,20150827,"MCD",97.33
43449,20150828,"MCD",96.25
43449,20150831,"MCD",95.02
43449,20150901,"MCD",93.47
43449,20150902,"MCD",96.04
43449,20150903,"MCD",96.01
43449,20150904,"MCD",94.85
43449,20150908,"MCD",96.78
43449,20150909,"MCD",95.43
43449,20150910,"MCD",95.25
43449,20150911,"MCD",97.41
43449,20150914,"MCD",96.97
43449,20150915,"MCD",98.19
43449,20150916,"MCD",98.69
43449,20150917,"MCD",97.84
43449,20150918,"MCD",97.05
43449,20150921,"MCD",97.9
43449,20150922,"MCD",97.2
43449,20150923,"MCD",97.38
43449,20150924,"MCD",97.29
43449,20150925,"MCD",97.59
43449,20150928,"MCD",95.96
43449,20150929,"MCD",97.48
43449,20150930,"MCD",98.53
43449,20151001,"MCD",98.78
43449,20151002,"MCD",99.79
43449,20151005,"MCD",101.17
43449,20151006,"MCD",101.9
43449,20151007,"MCD",101.77
43449,20151008,"MCD",102.95
43449,20151009,"MCD",102.76
43449,20151012,"MCD",103.24
43449,20151013,"MCD",103.38
43449,20151014,"MCD",102.82
43449,20151015,"MCD",103.66
43449,20151016,"MCD",104.82
43449,20151019,"MCD",104.49
43449,20151020,"MCD",103.84
43449,20151021,"MCD",102.54
43449,20151022,"MCD",110.87
43449,20151023,"MCD",112.59
43449,20151026,"MCD",112.18
43449,20151027,"MCD",111.64
43449,20151028,"MCD",112.94
43449,20151029,"MCD",112.62
43449,20151030,"MCD",112.25
43449,20151102,"MCD",112.11
43449,20151103,"MCD",112.08
43449,20151104,"MCD",112.4
43449,20151105,"MCD",112.85
43449,20151106,"MCD",113.31
43449,20151109,"MCD",112.93
43449,20151110,"MCD",113.22
43449,20151111,"MCD",113.85
43449,20151112,"MCD",112.11
43449,20151113,"MCD",109.97
43449,20151116,"MCD",111.06
43449,20151117,"MCD",110.94
43449,20151118,"MCD",112.53
43449,20151119,"MCD",113.3
43449,20151120,"MCD",113.91
43449,20151123,"MCD",114.47
43449,20151124,"MCD",114.28
43449,20151125,"MCD",114.4
43449,20151127,"MCD",114.23
43449,20151130,"MCD",114.16
43449,20151201,"MCD",114.45
43449,20151202,"MCD",113.72
43449,20151203,"MCD",113.39
43449,20151204,"MCD",116.2
43449,20151207,"MCD",116.42
43449,20151208,"MCD",116.53
43449,20151209,"MCD",116.58
43449,20151210,"MCD",117.2
43449,20151211,"MCD",116.08
43449,20151214,"MCD",116.26
43449,20151215,"MCD",116.93
43449,20151216,"MCD",117.84
43449,20151217,"MCD",117.5
43449,20151218,"MCD",116.66
43449,20151221,"MCD",117.69
43449,20151222,"MCD",117.72
43449,20151223,"MCD",118.8
43449,20151224,"MCD",118.57
43449,20151228,"MCD",118.75
43449,20151229,"MCD",120.07
43449,20151230,"MCD",119.43
43449,20151231,"MCD",118.14
47896,20070103,"JPM",48.07
47896,20070104,"JPM",48.19
47896,20070105,"JPM",47.79
47896,20070108,"JPM",47.95
47896,20070109,"JPM",47.75
47896,20070110,"JPM",48.1
47896,20070111,"JPM",48.31
47896,20070112,"JPM",47.99
47896,20070116,"JPM",48.39
47896,20070117,"JPM",48.43
47896,20070118,"JPM",48.15
47896,20070119,"JPM",48.76
47896,20070122,"JPM",49.66
47896,20070123,"JPM",49.83
47896,20070124,"JPM",50.36
47896,20070125,"JPM",50.21
47896,20070126,"JPM",49.7
47896,20070129,"JPM",49.47
47896,20070130,"JPM",50.18
47896,20070131,"JPM",50.93
47896,20070201,"JPM",51.21
47896,20070202,"JPM",50.93
47896,20070205,"JPM",50.96
47896,20070206,"JPM",51
47896,20070207,"JPM",51.21
47896,20070208,"JPM",50.93
47896,20070209,"JPM",50.42
47896,20070212,"JPM",50.44
47896,20070213,"JPM",50.95
47896,20070214,"JPM",51.42
47896,20070215,"JPM",51.21
47896,20070216,"JPM",51.25
47896,20070220,"JPM",51.63
47896,20070221,"JPM",51.65
47896,20070222,"JPM",51.64
47896,20070223,"JPM",51.03
47896,20070226,"JPM",50.81
47896,20070227,"JPM",49.22
47896,20070228,"JPM",49.39
47896,20070301,"JPM",49.2
47896,20070302,"JPM",48.19
47896,20070305,"JPM",47.54
47896,20070306,"JPM",48.52
47896,20070307,"JPM",48.36
47896,20070308,"JPM",48.74
47896,20070309,"JPM",48.82
47896,20070312,"JPM",48.84
47896,20070313,"JPM",46.7
47896,20070314,"JPM",47.3
47896,20070315,"JPM",47.7
47896,20070316,"JPM",47.03
47896,20070319,"JPM",47.58
47896,20070320,"JPM",47.75
47896,20070321,"JPM",49.05
47896,20070322,"JPM",48.47
47896,20070323,"JPM",48.52
47896,20070326,"JPM",48.7
47896,20070327,"JPM",48.57
47896,20070328,"JPM",47.99
47896,20070329,"JPM",48.5
47896,20070330,"JPM",48.38
47896,20070402,"JPM",48.24
47896,20070403,"JPM",48.56
47896,20070404,"JPM",48.56
47896,20070405,"JPM",48.77
47896,20070409,"JPM",49
47896,20070410,"JPM",49.24
47896,20070411,"JPM",49.15
47896,20070412,"JPM",49.2
47896,20070413,"JPM",49.09
47896,20070416,"JPM",49.97
47896,20070417,"JPM",50.18
47896,20070418,"JPM",52.07
47896,20070419,"JPM",52.09
47896,20070420,"JPM",52.54
47896,20070423,"JPM",52.28
47896,20070424,"JPM",52.16
47896,20070425,"JPM",52.82
47896,20070426,"JPM",52.94
47896,20070427,"JPM",52.55
47896,20070430,"JPM",52.1
47896,20070501,"JPM",52.26
47896,20070502,"JPM",52.55
47896,20070503,"JPM",52.7
47896,20070504,"JPM",52.63
47896,20070507,"JPM",52.73
47896,20070508,"JPM",52.45
47896,20070509,"JPM",53.2
47896,20070510,"JPM",52
47896,20070511,"JPM",52.15
